YearMonth,total_trades,breakevens,evaluated_trades,win_rate,net_pips,profit_factor,avg_pips
2019-12,41.0,0.0,41.0,0.2682926829268293,-1129.0,0.6517581739666872,-27.536585365853657
2020-01,42.0,0.0,42.0,0.3333333333333333,428.0,1.107375815353738,10.19047619047619
2020-02,37.0,0.0,37.0,0.43243243243243246,4790.0,2.8762240501370937,129.45945945945945
2020-03,18.0,0.0,18.0,0.2222222222222222,-1050.0,0.5335406486006219,-58.333333333333336
2020-04,40.0,0.0,40.0,0.325,1458.0,1.264226168901776,36.45
2020-05,42.0,0.0,42.0,0.42857142857142855,1636.0,1.4938122547539994,38.95238095238095
2020-06,48.0,0.0,48.0,0.4375,4265.0,1.7837192208746784,88.85416666666667
2020-07,39.0,0.0,39.0,0.3076923076923077,-44.0,0.9896079357581483,-1.1282051282051282
2020-08,20.0,0.0,20.0,0.3,-1953.0,0.5029269534232629,-97.65
2020-09,33.0,0.0,33.0,0.30303030303030304,-666.0,0.8783561643835617,-20.181818181818183
2020-10,49.0,0.0,49.0,0.3469387755102041,-1214.0,0.8031138501459617,-24.775510204081634
2020-11,51.0,0.0,51.0,0.3137254901960784,-2633.0,0.6374277058661526,-51.627450980392155
2020-12,42.0,0.0,42.0,0.3333333333333333,602.0,1.0895300416418798,14.333333333333334
2021-01,35.0,0.0,35.0,0.2857142857142857,-1150.0,0.7974995597816517,-32.857142857142854
2021-02,35.0,0.0,35.0,0.4,5515.0,2.0723313241298853,157.57142857142858
2021-03,53.0,0.0,53.0,0.32075471698113206,-961.0,0.865950620728135,-18.132075471698112
2021-04,39.0,0.0,39.0,0.38461538461538464,1111.0,1.2544663307375172,28.487179487179485
2021-05,38.0,0.0,38.0,0.2631578947368421,-1663.0,0.6806835637480799,-43.76315789473684
2021-06,34.0,0.0,34.0,0.3235294117647059,-870.0,0.8023625624716039,-25.58823529411765
2021-07,39.0,0.0,39.0,0.2564102564102564,-1522.0,0.6501953573891059,-39.02564102564103
2021-08,37.0,0.0,37.0,0.43243243243243246,652.0,1.1952680443246482,17.62162162162162
2021-09,29.0,0.0,29.0,0.5172413793103449,1313.0,1.7135869565217392,45.275862068965516
2021-10,32.0,0.0,32.0,0.40625,4093.0,2.316924066924067,127.90625
2021-11,48.0,0.0,48.0,0.2916666666666667,-1027.0,0.8466706479546133,-21.395833333333332
2021-12,59.0,0.0,59.0,0.3220338983050847,-3426.0,0.5278390297684675,-58.067796610169495
2022-01,36.0,0.0,36.0,0.2777777777777778,-3795.0,0.3745880026367831,-105.41666666666667
2022-02,35.0,0.0,35.0,0.2857142857142857,-1833.0,0.6438702156596076,-52.371428571428574
2022-03,35.0,0.0,35.0,0.37142857142857144,-886.0,0.8489858530765297,-25.314285714285713
2022-04,37.0,0.0,37.0,0.5675675675675675,1267.0,1.4035031847133759,34.24324324324324
2022-05,47.0,0.0,47.0,0.3404255319148936,-2013.0,0.6937471474212689,-42.829787234042556
2022-06,36.0,0.0,36.0,0.3888888888888889,3867.0,1.9370002423067603,107.41666666666667
2022-07,29.0,1.0,28.0,0.25,-2962.0,0.2350206611570248,-102.13793103448276
2022-08,46.0,0.0,46.0,0.391304347826087,-309.0,0.928122819260293,-6.717391304347826
2022-09,40.0,0.0,40.0,0.35,-1017.0,0.774,-25.425
2022-10,36.0,0.0,36.0,0.3055555555555556,-4941.0,0.16480730223123732,-137.25
2022-11,24.0,0.0,24.0,0.5,1499.0,1.728377065111759,62.458333333333336
2022-12,42.0,0.0,42.0,0.4523809523809524,7315.0,2.4603713316031146,174.16666666666666
2023-01,27.0,0.0,27.0,0.48148148148148145,2675.0,1.8685064935064934,99.07407407407408
2023-02,42.0,0.0,42.0,0.2857142857142857,-1814.0,0.7160300563556669,-43.19047619047619
2023-03,42.0,0.0,42.0,0.2857142857142857,919.0,1.1513255392721884,21.88095238095238
2023-04,25.0,0.0,25.0,0.4,2369.0,1.8633381924198251,94.76
2023-05,44.0,0.0,44.0,0.4318181818181818,2102.0,1.528805031446541,47.77272727272727
2023-06,36.0,0.0,36.0,0.4166666666666667,1509.0,1.4306506849315068,41.916666666666664
2023-07,51.0,0.0,51.0,0.37254901960784315,-37.0,0.9930464198458936,-0.7254901960784313
2023-08,35.0,0.0,35.0,0.42857142857142855,1195.0,1.3715796019900497,34.142857142857146
2023-09,42.0,0.0,42.0,0.35714285714285715,1360.0,1.3745524648857064,32.38095238095238
2023-10,47.0,0.0,47.0,0.2978723404255319,-2765.0,0.5343550016840687,-58.829787234042556
2023-11,38.0,0.0,38.0,0.47368421052631576,2412.0,1.587289992695398,63.473684210526315
2023-12,48.0,0.0,48.0,0.3333333333333333,-740.0,0.8873496727051302,-15.416666666666666
2024-01,43.0,0.0,43.0,0.3953488372093023,1382.0,1.2781243711008252,32.13953488372093
2024-02,34.0,0.0,34.0,0.3235294117647059,-1736.0,0.49387755102040815,-51.05882352941177
2024-03,28.0,0.0,28.0,0.5357142857142857,1868.0,1.9487049263585576,66.71428571428571
2024-04,18.0,0.0,18.0,0.3333333333333333,131.0,1.0489353754202466,7.277777777777778
2024-05,31.0,0.0,31.0,0.3225806451612903,-1734.0,0.5427215189873418,-55.935483870967744
2024-06,33.0,0.0,33.0,0.21212121212121213,-4323.0,0.39309279797837987,-131.0
2024-07,35.0,0.0,35.0,0.2857142857142857,-3431.0,0.47215384615384615,-98.02857142857142
2024-08,25.0,0.0,25.0,0.28,-3108.0,0.22801788375558868,-124.32
2024-09,29.0,0.0,29.0,0.3793103448275862,-1010.0,0.7834476843910806,-34.827586206896555
2024-10,40.0,0.0,40.0,0.5,3102.0,1.5968828170098133,77.55
2024-11,29.0,0.0,29.0,0.3448275862068966,-1984.0,0.6199961693162229,-68.41379310344827
2024-12,37.0,0.0,37.0,0.32432432432432434,1333.0,1.2599960990832846,36.027027027027025
2025-01,46.0,0.0,46.0,0.34782608695652173,-912.0,0.8716035477967056,-19.82608695652174
2025-02,20.0,0.0,20.0,0.35,1387.0,1.4267692307692308,69.35
2025-03,22.0,0.0,22.0,0.36363636363636365,-1118.0,0.7302774427020506,-50.81818181818182
2025-04,7.0,0.0,7.0,0.5714285714285714,2414.0,2.7934621099554233,344.85714285714283
2025-05,9.0,0.0,9.0,0.1111111111111111,-1051.0,0.4004563605248146,-116.77777777777777
2025-06,9.0,0.0,9.0,0.4444444444444444,-676.0,0.6449579831932774,-75.11111111111111
2025-07,31.0,0.0,31.0,0.16129032258064516,346.0,1.0736170212765956,11.161290322580646
2025-08,47.0,0.0,47.0,0.425531914893617,2519.0,1.7424108458591216,53.59574468085106
2025-09,44.0,0.0,44.0,0.3181818181818182,-339.0,0.9371873262923847,-7.704545454545454
2025-10,10.0,0.0,10.0,0.4,-537.0,0.6719609040928528,-53.7
